# generation power_min power_avg power_max util_min util_avg util_max
1 10.467694 12.230764 14.649666 0.639681 0.960277 1.355282
10 10.379440 12.119676 14.018456 0.639681 0.935389 1.207168
20 9.752950 11.892069 13.802505 0.639681 0.924538 1.130578
30 9.752950 11.683905 13.467940 0.639681 0.917252 1.101338
40 9.279718 11.409711 12.897259 0.639681 0.912775 1.074404
50 9.279718 11.198759 12.576133 0.639681 0.911944 1.074404
60 8.259752 10.969546 12.222460 0.703247 0.905754 1.029876
70 8.259752 10.779140 12.040405 0.703247 0.894939 1.029876
80 8.259752 10.536807 11.730709 0.699197 0.892161 1.029876
90 8.259752 10.315978 11.609855 0.699197 0.888165 1.029876
100 8.259752 10.113882 11.285027 0.699197 0.888063 1.029876
110 8.023268 9.860397 11.075734 0.699197 0.884594 1.027290
120 7.603387 9.637421 10.833155 0.642447 0.881702 1.027290
130 7.603387 9.441104 10.535342 0.642447 0.882398 1.027290
140 7.463180 9.215963 10.379440 0.642447 0.875711 1.027290
150 7.463180 9.075866 10.186936 0.642447 0.866036 1.016443
160 7.463180 8.919582 9.994831 0.642447 0.857002 1.016443
170 7.463180 8.762824 9.757708 0.642447 0.856203 1.014433
180 7.410712 8.593006 9.491640 0.642447 0.856477 1.014433
190 7.298078 8.436384 9.343035 0.642447 0.857043 1.009897
200 7.146259 8.295872 9.167426 0.642447 0.855751 1.009897
210 6.954403 8.132926 8.992283 0.642447 0.852554 1.009897
220 6.705383 7.997998 8.790601 0.667897 0.850945 1.009897
230 6.705383 7.886819 8.580436 0.667897 0.842764 0.995107
240 6.705383 7.755747 8.444059 0.667897 0.839835 0.995107
250 6.705383 7.628061 8.293743 0.667897 0.830878 0.995107
260 6.705383 7.536490 8.211708 0.667897 0.829035 0.995107
270 6.562219 7.414157 8.053809 0.667897 0.821431 0.995107
280 6.562219 7.311506 7.980201 0.667897 0.819022 0.988060
290 6.562219 7.220704 7.751074 0.667897 0.813930 0.988060
300 6.412071 7.139863 7.603387 0.667897 0.812247 0.988060
310 6.259751 7.056215 7.505552 0.667897 0.810877 0.979417
320 6.259751 6.979999 7.408530 0.667897 0.803621 0.979417
330 5.853085 6.882555 7.295401 0.643375 0.802791 0.959260
340 5.853085 6.801004 7.221043 0.643375 0.799461 0.959260
350 5.853085 6.716805 7.187554 0.635212 0.793109 0.959260
360 5.678398 6.637115 7.088239 0.635212 0.793199 0.926726
370 5.678398 6.550435 6.999800 0.635212 0.799321 0.987620
380 5.629023 6.460446 6.945581 0.635212 0.793024 0.987620
390 5.493770 6.360676 6.863483 0.614934 0.790896 0.987620
400 5.234415 6.252924 6.738478 0.586761 0.785887 0.987620
410 5.231148 6.165043 6.647204 0.586761 0.779592 0.987620
420 5.033601 6.076712 6.582484 0.586761 0.772984 0.987620
430 5.033601 5.997595 6.492895 0.586761 0.767011 0.987620
440 5.009850 5.919735 6.385255 0.586761 0.762037 0.987620
450 5.009850 5.841636 6.277477 0.586761 0.758725 0.987620
460 4.882105 5.754083 6.224188 0.586761 0.752406 0.987620
470 4.882105 5.680969 6.114002 0.579801 0.746423 0.914557
480 4.812811 5.602269 6.013981 0.579801 0.742803 0.914557
490 4.812811 5.533755 5.932471 0.579801 0.734146 0.909142
500 4.812811 5.472810 5.853085 0.579801 0.729278 0.896195
510 4.812811 5.407035 5.811941 0.579801 0.724792 0.896195
520 4.812811 5.323650 5.730917 0.579801 0.710519 0.896195
530 4.812811 5.253003 5.678398 0.579801 0.699469 0.896195
540 4.803177 5.189403 5.619219 0.579801 0.686305 0.888332
550 4.803177 5.132731 5.499237 0.579801 0.676539 0.881115
560 4.803177 5.079396 5.443388 0.579801 0.671356 0.881115
570 4.803177 5.030551 5.339359 0.579801 0.663997 0.881115
580 4.803177 4.987635 5.295603 0.579801 0.656365 0.881115
590 4.803177 4.951914 5.165235 0.579801 0.652020 0.840446
600 4.803177 4.922367 5.107728 0.579801 0.649919 0.840446
610 4.803177 4.903562 5.033601 0.586200 0.649918 0.840446
620 4.780371 4.884563 5.033601 0.586200 0.655319 0.840446
630 4.780371 4.867868 4.976475 0.602350 0.649665 0.773548
640 4.780371 4.858406 4.882105 0.633340 0.648899 0.678005
650 4.780371 4.855424 4.871765 0.645047 0.649191 0.678005
660 4.780371 4.850701 4.868956 0.645047 0.649388 0.678005
670 4.780371 4.845175 4.868956 0.645047 0.649821 0.678005
680 4.773845 4.841598 4.868956 0.645047 0.649812 0.678005
690 4.773845 4.836243 4.867087 0.645047 0.649433 0.678005
700 4.773845 4.829871 4.865238 0.645047 0.648959 0.678005
710 4.773845 4.823131 4.865238 0.645047 0.649517 0.678005
720 4.708253 4.816200 4.862430 0.645047 0.649829 0.678005
730 4.697604 4.807710 4.862430 0.645047 0.650140 0.678005
740 4.697604 4.799099 4.855225 0.645047 0.650751 0.678005
750 4.693583 4.791631 4.812811 0.645047 0.650329 0.672879
760 4.685895 4.784278 4.812811 0.645047 0.650944 0.672879
770 4.685895 4.778874 4.810003 0.646127 0.651281 0.672879
780 4.685895 4.772528 4.806285 0.646127 0.651133 0.672879
790 4.685895 4.763480 4.806285 0.646127 0.651986 0.672879
800 4.653893 4.752849 4.803477 0.646127 0.653078 0.674442
810 4.653893 4.744072 4.803177 0.646127 0.653482 0.674442
820 4.653893 4.732642 4.795009 0.646127 0.654375 0.674442
830 4.653893 4.722624 4.786189 0.646127 0.654354 0.674442
840 4.653893 4.713704 4.780371 0.646127 0.655356 0.674442
850 4.653893 4.704429 4.776653 0.646127 0.656772 0.674442
860 4.653893 4.694701 4.766640 0.647843 0.658539 0.674442
870 4.653893 4.688538 4.708253 0.647843 0.659121 0.674442
880 4.653893 4.685025 4.704809 0.647843 0.660929 0.674442
890 4.653893 4.681395 4.697604 0.655077 0.662674 0.674442
900 4.653893 4.678274 4.694796 0.656457 0.664131 0.674442
910 4.653893 4.674999 4.694796 0.656457 0.665547 0.674442
920 4.653893 4.671035 4.694796 0.656457 0.667297 0.674442
930 4.653893 4.666969 4.693583 0.656457 0.669050 0.674442
940 4.653893 4.663000 4.693583 0.656457 0.670756 0.674442
950 4.653893 4.659185 4.685895 0.656457 0.672480 0.674442
960 4.653893 4.656181 4.666553 0.672879 0.674159 0.674442
970 4.653893 4.654915 4.666553 0.672879 0.674315 0.674442
