# generation power_min power_avg power_max util_min util_avg util_max
1 23.385262 27.325628 32.860018 0.345102 0.443037 0.564788
10 23.245807 26.764789 29.949410 0.345102 0.430007 0.516694
20 22.504901 26.362158 28.648193 0.334113 0.422303 0.496323
30 22.504901 26.019206 28.281513 0.334113 0.414776 0.481620
40 22.504901 25.641457 27.709961 0.334113 0.407993 0.469336
50 21.957199 25.250367 27.329816 0.323902 0.399241 0.456837
60 21.653389 24.812594 27.045151 0.323902 0.391397 0.454475
70 21.653389 24.484770 26.645677 0.323902 0.385052 0.448096
80 21.172090 24.100974 26.179663 0.316760 0.376870 0.438999
90 21.172090 23.749560 25.695567 0.316760 0.369823 0.424533
100 21.172090 23.484410 25.074060 0.316760 0.364273 0.418547
110 20.998261 23.198892 24.856480 0.316760 0.358742 0.418547
120 19.811225 22.905510 24.625163 0.300281 0.353795 0.402332
130 19.528875 22.556820 24.150246 0.288982 0.347367 0.397334
140 19.528875 22.283857 23.930517 0.288982 0.342690 0.386560
150 19.528875 21.993763 23.527070 0.288982 0.337200 0.385530
160 19.254079 21.721935 23.266582 0.283700 0.331534 0.383079
170 19.110175 21.388601 22.846501 0.275960 0.324310 0.378392
180 18.312893 21.089378 22.603357 0.258394 0.318239 0.365138
190 18.312893 20.830773 22.390077 0.258394 0.313734 0.365138
200 17.951180 20.536220 22.102116 0.253858 0.308045 0.365138
210 17.951180 20.237325 21.887667 0.253858 0.302741 0.352786
220 17.951180 19.955498 21.532764 0.253858 0.296795 0.339574
230 17.315500 19.674166 21.132010 0.247918 0.291126 0.336586
240 17.076149 19.421802 20.891637 0.240676 0.286291 0.336586
250 16.996053 19.136581 20.582094 0.234410 0.280964 0.336586
260 16.936103 18.891965 20.409400 0.234410 0.276213 0.312546
270 16.936103 18.634938 19.948229 0.234410 0.271533 0.305649
280 16.587306 18.447872 19.541361 0.225364 0.267708 0.297186
290 16.498232 18.236626 19.453506 0.222709 0.263817 0.297186
300 16.498232 18.030375 19.254079 0.220964 0.259784 0.297186
