# generation power_min power_avg power_max util_min util_avg util_max
1 37.731929 37.731929 37.731929 1.459342 1.490050 1.499947
10 37.497316 37.497316 37.497316 1.277248 1.482951 1.499947
20 37.750851 37.750851 37.750851 1.277248 1.474265 1.499947
30 37.910506 37.910506 37.910506 1.199460 1.458420 1.499557
40 38.788589 38.788589 38.788589 1.129545 1.439640 1.499557
50 38.788589 38.788589 38.788589 1.129545 1.424104 1.499557
60 39.756246 39.756246 39.756246 1.069531 1.400765 1.499249
70 39.756246 39.756246 39.756246 1.062348 1.374882 1.499249
80 39.756246 39.756246 39.756246 1.010760 1.345762 1.496682
90 39.756246 39.756246 39.756246 1.010760 1.321645 1.496682
100 40.002491 40.002491 40.002491 1.010760 1.289023 1.494619
110 40.556996 40.556996 40.556996 0.997255 1.255514 1.452468
120 40.556996 40.447491 40.556996 0.991277 1.220353 1.430275
130 40.987691 40.567156 40.987691 0.945725 1.184391 1.397323
140 40.987691 40.415799 40.987691 0.945725 1.149443 1.377786
150 40.987691 40.454324 40.987691 0.945725 1.119594 1.302988
160 40.987691 40.435177 40.987691 0.945518 1.090824 1.302988
170 40.987691 40.384836 40.987691 0.945518 1.066349 1.221470
180 40.987691 40.344389 40.987691 0.917341 1.046567 1.178502
190 40.987691 40.268320 40.987691 0.917341 1.029742 1.131609
200 40.987691 40.228723 40.987691 0.917341 1.015477 1.113621
210 40.987691 40.185037 40.987691 0.917341 1.004682 1.083722
220 40.987691 40.156991 40.987691 0.917341 0.995365 1.065291
230 40.987691 40.127845 40.987691 0.917341 0.987779 1.048348
240 39.461142 40.078699 40.987691 0.917341 0.983038 1.015800
250 40.679475 40.014638 40.679475 0.917341 0.982243 1.013453
260 39.317383 39.906082 40.486446 0.943113 0.985360 1.013453
270 39.232810 39.852216 40.316618 0.943113 0.984543 1.013453
280 39.232810 39.791537 40.232245 0.943113 0.984737 1.010020
290 39.232810 39.737167 40.101791 0.943113 0.985289 1.010020
300 39.232810 39.687875 40.048463 0.943113 0.985066 1.008347
310 39.232810 39.631728 39.934121 0.963947 0.985956 1.008347
320 39.221282 39.583176 39.863483 0.963947 0.986471 1.008347
330 39.221282 39.537580 39.768814 0.963947 0.987211 1.004251
340 39.221282 39.497928 39.744477 0.963947 0.988870 1.004251
350 39.744477 39.453820 39.744477 0.963947 0.991852 1.004251
360 39.672574 39.411598 39.672574 0.967251 0.993394 1.004251
370 39.604594 39.383565 39.604594 0.978667 0.994077 1.001672
380 39.512740 39.350318 39.512740 0.980761 0.994341 1.001672
390 39.464585 39.326149 39.464585 0.988770 0.994650 1.001672
400 39.451802 39.302066 39.451802 0.990468 0.995009 1.001672
410 39.393676 39.282757 39.393676 0.990468 0.995101 1.001672
420 39.380123 39.267807 39.380123 0.990468 0.995236 1.001019
