# generation power_min power_avg power_max util_min util_avg util_max
1 51.854878 51.854878 51.854878 1.449633 1.486456 1.499821
10 52.650189 52.650189 52.650189 1.217723 1.473094 1.499313
20 53.421548 53.421548 53.421548 1.051496 1.454803 1.499313
30 53.421548 53.421548 53.421548 1.051496 1.440081 1.499313
40 53.421548 33.070753 53.421548 0.755509 1.402651 1.499313
50 53.421548 32.241118 53.421548 0.753244 1.370423 1.499313
60 53.421548 31.264364 53.421548 0.753244 1.334478 1.499313
70 53.421548 30.527561 53.421548 0.689809 1.297461 1.499313
80 53.421548 31.292033 53.421548 0.689809 1.268539 1.498676
90 53.421548 31.490252 53.421548 0.689809 1.219139 1.495032
100 53.421548 31.109532 53.421548 0.689809 1.176414 1.495032
110 53.421548 30.943776 53.421548 0.689809 1.129947 1.495032
120 53.421548 30.534092 53.421548 0.689809 1.083874 1.495032
130 53.421548 29.831912 53.421548 0.623238 1.033808 1.489121
140 50.680178 29.275323 50.680178 0.623238 0.993201 1.487263
150 47.210117 28.680926 47.210117 0.623238 0.952471 1.487263
160 39.241007 28.340415 39.241007 0.623238 0.918659 1.487263
170 35.605581 27.412606 35.605581 0.623238 0.898484 1.457912
180 33.128915 26.420015 33.128915 0.623238 0.888457 1.457912
190 19.338358 25.537442 30.244137 0.623238 0.883495 1.117086
200 19.338358 24.687689 28.818067 0.623238 0.875169 1.117086
210 19.338358 23.964727 28.291685 0.623238 0.874078 1.117086
220 27.629697 23.334149 27.629697 0.623238 0.871647 1.113610
230 18.148986 22.482104 27.315436 0.623238 0.871129 1.113610
240 18.148986 21.772048 26.694075 0.623238 0.874386 1.113610
250 18.148986 21.252711 25.861240 0.623238 0.870159 1.018371
260 18.148986 20.875577 24.541855 0.623238 0.867051 1.018371
270 18.148986 20.445673 22.270460 0.660419 0.882042 1.018371
280 18.148986 20.173293 21.697164 0.712930 0.900056 1.018371
290 18.148986 19.904191 21.249396 0.712930 0.912874 1.018371
300 18.029377 19.685522 21.007024 0.712930 0.920034 1.018371
310 17.999907 19.392931 20.871846 0.712930 0.929955 1.018371
320 17.566946 19.135730 20.539006 0.712930 0.933675 1.018371
330 17.566946 18.857707 19.982429 0.754809 0.941866 1.017679
340 17.441477 18.647913 19.732025 0.774499 0.942779 1.017679
350 17.441477 18.448234 19.460900 0.774499 0.941221 1.017679
360 17.225473 18.313529 19.339286 0.774499 0.936110 1.017336
370 17.132398 18.148653 19.207255 0.774499 0.932559 1.017336
380 16.860929 18.013603 19.113433 0.774499 0.928571 1.017336
390 16.695893 17.834227 18.864630 0.774499 0.924045 1.017336
400 16.663594 17.696222 18.481620 0.828761 0.924877 1.009912
410 18.298993 17.595042 18.298993 0.828761 0.926626 1.010082
420 18.144321 17.478631 18.144321 0.807979 0.926237 1.010082
430 16.582111 17.364883 17.999907 0.807979 0.930522 1.010082
440 16.256969 17.255515 17.858619 0.807979 0.935092 1.010082
450 16.060363 17.148444 17.719190 0.807979 0.934495 1.010082
460 16.060363 17.048401 17.572511 0.807979 0.934803 1.010889
470 15.706643 16.931449 17.450272 0.807979 0.932857 1.010889
480 15.706643 16.824053 17.372199 0.807979 0.929582 1.010889
490 15.706643 16.696205 17.301654 0.807979 0.926059 1.010889
500 15.549816 16.560256 17.186223 0.807979 0.924021 1.010889
510 15.547364 16.425758 17.065678 0.807979 0.921016 1.010889
520 15.522626 16.290063 16.989499 0.840515 0.924607 1.010889
530 15.352381 16.197391 16.870231 0.840515 0.921067 1.001720
540 15.352381 16.068447 16.748968 0.840515 0.915646 1.001720
550 15.352381 15.956554 16.663594 0.840515 0.911042 1.001720
560 15.352381 15.845790 16.604051 0.841753 0.908374 0.999633
570 15.344806 15.738675 16.313879 0.843971 0.907336 0.988957
580 15.198438 15.647671 16.218065 0.843971 0.910662 0.988957
590 15.198438 15.572946 16.060363 0.863788 0.910970 0.976352
600 15.182027 15.506317 15.873513 0.863788 0.909920 0.968909
610 15.125927 15.457905 15.690400 0.872207 0.910908 0.968909
620 15.114992 15.418270 15.625375 0.872207 0.911189 0.968909
630 15.105795 15.385495 15.591614 0.872207 0.909865 0.968909
640 15.070675 15.352773 15.549436 0.872207 0.909199 0.966692
650 15.039550 15.325756 15.522626 0.872207 0.909137 0.966692
660 15.017008 15.294541 15.443230 0.878131 0.911738 0.966692
670 15.017008 15.261788 15.443230 0.878131 0.910402 0.966692
680 15.017008 15.236428 15.412659 0.878131 0.909122 0.966692
690 14.941653 15.200292 15.359217 0.882901 0.912116 0.969571
700 14.941653 15.170590 15.331111 0.883950 0.914057 0.969571
710 14.792635 15.141628 15.275944 0.884056 0.917193 0.969571
720 14.792635 15.111847 15.269615 0.884056 0.919219 0.969571
730 14.792635 15.081294 15.269615 0.884056 0.921254 0.969571
740 14.792635 15.051333 15.225298 0.884056 0.923527 0.969571
750 14.792635 15.027998 15.190111 0.904135 0.925677 0.969571
760 14.792635 15.002694 15.167379 0.904135 0.928287 0.969571
770 14.790176 14.981826 15.107342 0.904135 0.928966 0.969571
780 14.790176 14.964780 15.070675 0.908219 0.930861 0.969571
790 14.784158 14.946465 15.034296 0.919037 0.931638 0.969571
800 14.784158 14.931385 15.026292 0.919037 0.931575 0.969571
810 14.784158 14.915174 15.017008 0.919037 0.932467 0.969571
820 14.784158 14.896020 14.982883 0.919037 0.933193 0.969571
830 14.766855 14.881129 14.941653 0.919037 0.933480 0.939648
840 14.766855 14.867000 14.941653 0.919037 0.934481 0.939648
850 14.766855 14.853485 14.941653 0.919037 0.935486 0.939648
860 14.766855 14.837726 14.937504 0.919037 0.936597 0.939648
870 14.766855 14.821443 14.937504 0.919037 0.937714 0.939648
880 14.766855 14.806033 14.918640 0.928297 0.938912 0.939648
890 14.766855 14.793559 14.881423 0.938651 0.939336 0.939648
900 14.766855 14.782987 14.872946 0.938651 0.939327 0.939648
910 14.766855 14.779005 14.792635 0.938651 0.939347 0.939648
920 14.766855 14.776724 14.790176 0.938651 0.939356 0.939648
930 14.766855 14.774868 14.784158 0.939008 0.939401 0.939648
940 14.766855 14.773197 14.784158 0.939008 0.939452 0.939648
950 14.766855 14.771526 14.784158 0.939008 0.939504 0.939648
960 14.766855 14.769795 14.784158 0.939008 0.939557 0.939648
970 14.766855 14.768574 14.772782 0.939472 0.939597 0.939648
980 14.766855 14.767981 14.772782 0.939472 0.939615 0.939648
990 14.766855 14.767388 14.772782 0.939472 0.939632 0.939648
1000 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1010 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1020 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1030 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1040 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1050 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1060 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1070 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1080 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1090 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1100 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1110 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1120 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1130 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1140 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1150 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1160 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1170 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1180 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1190 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1200 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1210 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1220 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
1230 14.766855 14.766855 14.766855 0.939648 0.939648 0.939648
