# generation power_min power_avg power_max util_min util_avg util_max
1 50.557231 50.557231 50.557231 1.446704 1.489747 1.499986
10 51.598913 51.598913 51.598913 1.276371 1.478192 1.499986
20 51.838782 51.838782 51.838782 1.222115 1.464488 1.499986
30 52.329447 52.329447 52.329447 1.222115 1.454183 1.499986
40 52.329447 52.329447 52.329447 1.183370 1.441900 1.499986
50 52.845337 52.845337 52.845337 1.118963 1.423091 1.499986
60 53.161857 53.161857 53.161857 1.081535 1.398290 1.499638
70 53.161857 53.161857 53.161857 1.081535 1.374186 1.499188
80 53.274552 53.274552 53.274552 1.065918 1.349360 1.498367
90 53.287704 53.287704 53.287704 1.065918 1.319643 1.496979
100 53.287704 53.287704 53.287704 1.065918 1.289566 1.485756
110 53.448569 53.448569 53.448569 1.061594 1.257447 1.447803
120 53.448569 53.448569 53.448569 1.044603 1.226703 1.416869
130 53.768682 53.768682 53.768682 1.029283 1.199975 1.360866
140 53.841006 53.841006 53.841006 1.021813 1.174778 1.326973
150 53.931162 53.931162 53.931162 1.021813 1.151450 1.302255
160 53.988906 53.988906 53.988906 1.020858 1.129055 1.250132
170 54.100088 54.100088 54.100088 1.015543 1.111599 1.232844
180 54.100088 54.100088 54.100088 1.015543 1.095025 1.200726
190 54.100088 54.100088 54.100088 1.015543 1.080345 1.183370
200 54.100088 54.100088 54.100088 1.014056 1.067310 1.152905
210 54.100088 54.100088 54.100088 1.014056 1.056442 1.130906
220 54.160057 54.160057 54.160057 1.013678 1.046237 1.106716
230 54.160057 54.160057 54.160057 1.005883 1.038142 1.084396
240 54.390181 54.390181 54.390181 1.000589 1.031951 1.075418
250 54.390181 54.390181 54.390181 1.000358 1.026358 1.061134
260 54.390181 54.390181 54.390181 1.000358 1.022380 1.047416
270 54.398146 54.398146 54.398146 0.997492 1.019083 1.040954
280 54.398146 54.272378 54.398146 0.996639 1.016366 1.033292
290 54.398146 54.311764 54.398146 0.996639 1.013877 1.026241
300 54.398146 54.291622 54.398146 0.996639 1.011801 1.024870
310 54.398146 54.306000 54.398146 0.996639 1.009946 1.021813
320 54.398146 54.290290 54.398146 0.996639 1.007968 1.019380
330 54.398146 54.272212 54.398146 0.996247 1.006185 1.018147
340 54.398146 54.268617 54.398146 0.996247 1.004519 1.017035
350 54.398146 54.252496 54.398146 0.994876 1.002996 1.013678
360 54.398146 54.236983 54.398146 0.994876 1.001633 1.012892
370 54.398146 54.220364 54.398146 0.994876 1.000403 1.010959
380 54.398146 54.205644 54.398146 0.994876 0.999582 1.002476
390 54.394363 54.186104 54.394363 0.994876 0.999483 1.002421
400 54.348867 54.162450 54.348867 0.994876 0.999419 1.002421
410 54.304169 54.148422 54.304169 0.994876 0.999287 1.002421
420 54.304169 54.133770 54.304169 0.994876 0.999089 1.002421
430 54.267910 54.110447 54.267910 0.994876 0.998960 1.002421
440 54.201343 54.098103 54.201343 0.994876 0.998966 1.002177
450 54.179747 54.084708 54.179747 0.994876 0.999058 1.002177
460 54.167161 54.072108 54.167161 0.996557 0.999211 1.001239
470 54.129381 54.059541 54.129381 0.996557 0.999204 1.001239
480 54.113340 54.052453 54.113340 0.996557 0.999170 1.001239
490 54.099492 54.045489 54.099492 0.997107 0.999167 1.000929
500 54.077406 54.041953 54.077406 0.998166 0.999112 1.000299
510 54.049252 54.037398 54.049252 0.998166 0.999071 1.000299
520 54.049252 54.035229 54.049252 0.998166 0.998927 1.000299
530 54.034963 54.032967 54.034963 0.998166 0.998866 1.000299
540 54.034963 54.032682 54.034963 0.998166 0.999009 1.000084
550 54.034963 54.032220 54.034963 0.998166 0.999134 1.000084
560 54.034963 54.031610 54.034963 0.998166 0.999295 1.000084
570 54.034963 54.030652 54.034963 0.998166 0.999456 1.000084
580 54.034963 54.028927 54.034963 0.998166 0.999617 1.000084
590 54.027778 54.027778 54.027778 0.998166 0.999797 1.000084
600 54.027778 54.027778 54.027778 0.998166 0.999988 1.000084
610 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
620 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
630 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
640 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
650 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
660 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
670 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
680 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
690 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
700 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
710 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
720 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
730 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
740 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
750 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
760 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
770 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
780 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
790 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
800 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
810 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
820 53.963124 53.963124 53.963124 1.000084 1.000084 1.000084
