# generation power_min power_avg power_max util_min util_avg util_max
1 11.958634 13.851907 21.704904 0.724359 1.123358 1.494628
10 16.721976 13.735445 16.721976 0.724359 1.090826 1.365316
20 10.943713 13.385454 16.721976 0.724359 1.055280 1.313205
30 15.891562 13.284819 15.891562 0.724359 1.028838 1.237817
40 15.891562 13.049601 15.891562 0.724359 1.003746 1.237817
50 10.509888 12.897299 15.891562 0.724359 0.981583 1.175571
60 10.212157 12.617760 15.787036 0.724359 0.962402 1.175571
70 10.212157 12.356331 15.426210 0.724359 0.944955 1.175571
80 10.088116 12.079782 14.975943 0.724359 0.924733 1.131131
90 10.088116 11.732261 13.997065 0.724359 0.916369 1.049713
100 9.566268 11.423849 13.281391 0.741063 0.909823 1.049713
110 8.595982 11.183697 12.886511 0.741063 0.903113 1.049713
120 8.595982 10.979360 12.556929 0.656650 0.892380 1.046894
130 8.595982 10.763103 12.125742 0.656650 0.887314 1.046818
140 8.578664 10.505915 11.912756 0.627415 0.875927 1.046818
150 8.479051 10.265425 11.463784 0.550839 0.868763 1.007527
160 8.479051 10.059065 11.303202 0.550839 0.858972 1.007527
170 8.101888 9.833279 11.077223 0.518629 0.842781 1.007527
180 7.692148 9.636332 10.752743 0.518629 0.834779 1.002926
190 7.692148 9.427486 10.536548 0.518629 0.827881 1.002926
200 7.541868 9.211964 10.381794 0.518629 0.816663 1.002926
210 7.541868 9.049729 10.160653 0.518629 0.808677 0.999726
220 7.454481 8.863966 9.984039 0.509368 0.794721 0.986064
230 7.454481 8.681876 9.672726 0.498556 0.783319 0.986064
240 7.421222 8.528109 9.446823 0.498556 0.768894 0.986064
250 7.382945 8.358760 9.286459 0.498556 0.758583 0.986064
260 6.960979 8.195866 9.030485 0.498556 0.752737 0.986064
270 6.925341 8.025239 8.871098 0.498556 0.745144 0.986064
280 6.907850 7.899113 8.677639 0.498556 0.740186 0.986064
290 6.766791 7.755893 8.595982 0.498556 0.729508 0.986064
300 6.759783 7.610573 8.432686 0.498556 0.713453 0.959229
310 6.684831 7.477232 8.258218 0.498556 0.703861 0.948971
320 6.331089 7.356256 8.074301 0.498556 0.700236 0.948971
330 6.331089 7.252079 7.935884 0.498556 0.692480 0.948971
340 6.331089 7.152883 7.673798 0.509368 0.687840 0.948971
350 6.331089 7.068745 7.563373 0.561844 0.683762 0.948971
360 6.331089 6.991109 7.454481 0.561844 0.684156 0.820816
370 6.198551 6.908756 7.382945 0.561844 0.683305 0.832819
380 6.198551 6.844979 7.290260 0.561844 0.678845 0.832819
390 6.198551 6.780060 7.194654 0.561844 0.686434 0.832819
400 6.068410 6.710750 7.008815 0.561844 0.683982 0.832819
410 6.068410 6.656835 6.925341 0.561844 0.685554 0.832819
420 6.068410 6.612431 6.912491 0.556648 0.679690 0.832819
430 5.970571 6.556872 6.847605 0.556648 0.678814 0.832819
440 5.824123 6.498689 6.777717 0.556648 0.674521 0.832819
450 5.824123 6.445347 6.734250 0.556648 0.671227 0.832819
460 5.824123 6.400657 6.689456 0.556648 0.665319 0.832819
470 5.824123 6.352512 6.621954 0.556648 0.667084 0.832819
480 5.824123 6.306261 6.563845 0.556648 0.666077 0.832819
490 5.824123 6.259931 6.528819 0.556648 0.664125 0.804401
500 5.824123 6.216917 6.478723 0.556648 0.661891 0.804401
510 5.718784 6.166062 6.444185 0.572453 0.662779 0.781283
520 5.718784 6.122031 6.367627 0.572453 0.665396 0.781283
530 5.718784 6.070064 6.331089 0.572453 0.660009 0.749824
540 5.664602 6.019645 6.283890 0.572453 0.657296 0.755648
550 5.569419 5.972503 6.224244 0.594370 0.660322 0.764898
560 5.523019 5.924799 6.188664 0.594370 0.661292 0.764898
570 5.523019 5.886880 6.131727 0.596762 0.664297 0.764898
580 5.523019 5.843977 6.091324 0.596762 0.662141 0.764898
590 5.469833 5.801334 6.053501 0.601313 0.663925 0.764898
600 5.469833 5.764897 5.990253 0.601313 0.662350 0.764898
610 5.469833 5.733081 5.920069 0.601313 0.662800 0.764898
620 5.469833 5.705806 5.868568 0.601313 0.660548 0.764898
630 5.447255 5.673981 5.840882 0.604459 0.662253 0.764898
640 5.408053 5.643847 5.809471 0.604459 0.661743 0.764898
650 5.372876 5.617205 5.775921 0.612416 0.666489 0.764898
660 5.372876 5.589101 5.750767 0.612416 0.672276 0.764898
670 5.372876 5.560080 5.724717 0.612416 0.674762 0.764898
680 5.371827 5.531056 5.672578 0.612416 0.679864 0.764898
690 5.336950 5.505925 5.638655 0.612416 0.679494 0.734123
700 5.316643 5.480932 5.626860 0.612416 0.677905 0.734123
710 5.280207 5.458201 5.586110 0.594150 0.674061 0.734123
720 5.280207 5.440566 5.561249 0.594150 0.675285 0.734123
730 5.280207 5.420077 5.527872 0.594150 0.674943 0.734123
740 5.219185 5.399008 5.514148 0.594150 0.670476 0.726674
750 5.207317 5.377619 5.481760 0.594150 0.664450 0.726674
760 5.207317 5.361432 5.448508 0.594150 0.659814 0.726674
770 5.207317 5.344881 5.447255 0.594150 0.657592 0.726674
780 5.207317 5.326279 5.432376 0.594150 0.649017 0.691205
790 5.207317 5.310187 5.401777 0.594150 0.643250 0.691205
800 5.207317 5.295737 5.382258 0.594150 0.637030 0.691205
810 5.207317 5.282231 5.371827 0.594150 0.629943 0.691205
820 5.192889 5.268132 5.351973 0.594150 0.624050 0.691205
830 5.178360 5.256763 5.328069 0.594150 0.621907 0.691205
840 5.160242 5.245273 5.316643 0.594150 0.620974 0.691205
850 5.158781 5.235185 5.303577 0.594150 0.620752 0.691205
860 5.158781 5.226237 5.286859 0.594150 0.615463 0.653491
870 5.158781 5.218957 5.266789 0.604950 0.616300 0.653491
880 5.158781 5.214734 5.248336 0.607145 0.616289 0.651489
890 5.158781 5.211389 5.233107 0.607145 0.613670 0.617833
900 5.158781 5.208993 5.219626 0.607145 0.613542 0.617833
910 5.158781 5.206822 5.219185 0.607145 0.613501 0.617833
920 5.158781 5.205150 5.219185 0.607145 0.613653 0.617833
930 5.158781 5.203094 5.219185 0.607145 0.613682 0.617833
940 5.158781 5.200623 5.209795 0.607145 0.613375 0.614593
950 5.158781 5.198711 5.207317 0.607145 0.613195 0.614593
960 5.158781 5.196778 5.207317 0.607145 0.612915 0.614593
970 5.098839 5.193710 5.207317 0.607145 0.612633 0.614593
980 5.098839 5.190031 5.207317 0.607145 0.612219 0.614593
990 5.098839 5.185557 5.207317 0.607145 0.611855 0.614593
1000 5.098839 5.180092 5.207317 0.607145 0.611564 0.614593
1010 5.098839 5.173944 5.207317 0.607145 0.611305 0.614593
1020 5.098839 5.167716 5.207317 0.607145 0.611058 0.614593
1030 5.098839 5.162995 5.192889 0.607145 0.610813 0.614593
1040 5.098839 5.159681 5.178360 0.609553 0.611199 0.614593
1050 5.098839 5.154726 5.178360 0.609553 0.611563 0.614593
1060 5.098839 5.149771 5.178360 0.609553 0.611927 0.614593
1070 5.098839 5.143018 5.178360 0.609553 0.612375 0.614593
1080 5.098839 5.135665 5.178360 0.609553 0.612851 0.614593
1090 5.098839 5.129474 5.158781 0.611792 0.613152 0.614593
1100 5.098839 5.123480 5.158781 0.611792 0.613432 0.614593
1110 5.098839 5.117486 5.158781 0.611792 0.613712 0.614593
1120 5.098839 5.111492 5.158781 0.611792 0.613992 0.614593
1130 5.098839 5.105497 5.158781 0.611792 0.614273 0.614593
1140 5.098839 5.099503 5.158781 0.611792 0.614553 0.614593
1150 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1160 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1170 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1180 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1190 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1200 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1210 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1220 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1230 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1240 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1250 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1260 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1270 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1280 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1290 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1300 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1310 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1320 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1330 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1340 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1350 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1360 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1370 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1380 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1390 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1400 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1410 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1420 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1430 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1440 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1450 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1460 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1470 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1480 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1490 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1500 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1510 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1520 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1530 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1540 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1550 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1560 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1570 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1580 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1590 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1600 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1610 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1620 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1630 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1640 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1650 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1660 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1670 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
1680 5.098839 5.098839 5.098839 0.614593 0.614593 0.614593
